explanation,group,llm_likeness,token_count
Playing monopoly is not a piggyback ride.,old_human,0.016459762168487005,7
a guy who is fell off was  fixing the chimney on roof  .,old_human,0.039556023483112004,12
A man being flown by birds is also being carried.,old_human,0.028987518077443528,10
a person who is a racer on a motorcycle lifts one hand,old_human,0.0237410051347188,12
The balloon can't be landing and crashing at the same time.,old_human,0.01178665087360655,12
Jumping is an action needed to catch a ball.,old_human,0.02810936900504605,9
Both of the two girls are dressed in a blue shirt.,old_human,0.05886982823250844,11
The people are either waiting to cross the street or at an amusement park; they cannot be doing both simultaneously.,old_human,0.021028451758788314,20
The women who is wearing a white shirt is a street performer.,old_human,0.05132221428561624,12
The girl cannot simultaneously be swimming and hit a tennis ball,old_human,0.01635444317093436,11
"The people in the crowd whose pictures are being taken, could be two men.",old_human,0.03920670324745458,14
sit on a beach doesn't always mean  gathered on a sunny day at the beach.,old_human,0.024999219311317707,16
A couple kissing constitutes two people kissing.,old_human,0.028673266793551658,7
The man can't sleep when he is posing.,old_human,0.013269139833371696,9
"The dogs standing in water are outside, which means they cannot be sitting inside.",old_human,0.014759699842941948,14
looking up and  looking away is  not looking in the same direction.,old_human,0.02164547790232186,12
A telescope is different from a smartphone.,old_human,0.01761020493648437,7
The housing development does not mean it's his home.,old_human,0.0464122519978511,10
The dogs are a group of dogs and if they race at a track then they are racingon a track.,old_human,0.016469273486732904,20
The items this man bought could have been things other than their brand of liquor.,old_human,0.033441962934782826,15
The woman cannot simultaneously nap and ride a horse,old_human,0.022797898332363304,9
A girl is a person and blowing bubbles is a common children's entertainment.,old_human,0.02573646647192377,14
You can hold and eat food without inspecting appetizers.,old_human,0.012155119649665862,9
German shepherd running implies a dog running.,old_human,0.017884270549743373,7
preparing and serving is other form of prepared and served.,old_human,0.01969835088201949,10
Nighttime cannot be a cloudy day. Day is daytime.,old_human,0.011898418432699828,9
A young man in a blue hoodie doesn't imply that he wares baggies clothes.,old_human,0.020280794343278095,15
A man and a man are two men.  Display is a rephrasing of holding.,old_human,0.020473112036019835,14
A little boy is not a girl.,old_human,0.01748364791217178,7
Carrying a bag on his head is a form of carrying a bag.,old_human,0.028366414139083942,13
Sentence 2 makes no mention of the man rolling a suitcase in front of a bunch of red flowers.,old_human,0.026776154568234,19
Poses with a yellow flower implies in front of him is a yellow flower.,old_human,0.038958153931713424,14
The two men either convinced their dog to write a panhandling sign for them or are begging for money using a cardboard sign.,old_human,0.04034000818309963,23
Just because they are rollerblading doe snot mean they are rollerblading for something to do.,old_human,0.005473134037393314,15
The people cannot simultaneously be at an art exhibit and be at a bar,old_human,0.014855246784204702,14
It is unlikely there is a woman in a white dress on the moon.,old_human,0.05486556288229695,14
"The worker cannot simultaneously be holding a stop sign and a shotgun, and shotguns are not used to direct traffic",old_human,0.01612262720086633,20
Bare chested does not imply that the child is entirely naked.,old_human,0.038476135617302634,11
You can not infer the shirt is red.,old_human,0.01919492675587589,8
The dog cannot be both coming and dancing out of the yellow tunnel.,old_human,0.020121428654990236,13
Not all who shovel snow in cities are shoveling their driveway.,old_human,0.01653969092529293,11
"The man and woman are sitting around, or they are doing the limbo.",old_human,0.03904172864620312,13
Flocks of birds are not found inside; they are found outside.,old_human,0.010371571658458183,11
The man that rides the bus contradicts the man that sits on a bus.,old_human,0.1576964563500529,14
Not all people that are together are family.,old_human,0.017905461785605318,8
Two people are walking toward a building because they walk up to a building.,old_human,0.02403335017255911,14
One must be walking in order to be going for a walk.,old_human,0.010849958732973916,12
The shirtless man lacks cloths while the other is fully dressed.,old_human,0.06456463102662834,11
A person cannot be a child and an adult simultaneously.,old_human,0.00973103028464048,10
Squatting on a dock means that the person is not white water rafting at the same time.,old_human,0.02927455788676635,17
A topless man is a man and by him strapping/securing surfboards on his (blue) car.,old_human,0.044476791286445376,16
An older man should not always mean a Grandpa and speaking while sitting and lecturing are totally different,old_human,0.014899380663548652,18
"Answer: There is water in a beach and if the dog is running through the water ,it is in the beach.",old_human,0.0494997366773326,21
Every liquid that is drunk doesn not make the drinker drunk.,old_human,0.033840978477382926,11
"These statements are unrelated. If Chewie is the name of the man, then he can't be hitting a tennis ball and also doing the limbo.",old_human,0.015923796286432926,26
It is not possible to play with swings if one is limbless.,old_human,0.02057030437750349,12
The people can't be walking through the market while throwing bananas at the market.,old_human,0.043233847145506946,15
"From sentence one, we know that the woman is somewhere with a wall and a large window, this gives the impression of being in a room, which is explained by sentence 2.",old_human,0.12565539082183932,32
A woman dancing with ribbons does not imply she is dancing sexily.,old_human,0.02082176040667464,12
"You can be someone who, eats stars, or you can be someone who looks through a scope.",old_human,0.007220330001830883,17
All boys are not kids. Two boys running doesn't imply that they are running after a dog,old_human,0.010669933919627157,18
One cannot be sitting and dancing simultaneously.,old_human,0.004878979356123192,7
Throwing a ball mean the man are playing a game.,old_human,0.021383777233127753,10
about to and going to are essentially the same,old_human,0.030513577053687114,9
