articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid
1037,inq,7,why does mapping the area take so long?,text-davinci-003_zero_shot,"Mapping the area where the plane most likely disappeared could take six weeks to two months because the Bluefin-21 moves at a walking pace and will be searching an area of about 600 square miles. It takes two hours each way to get to the seafloor and back and can search for 16 hours. Once it surfaces, it requires four hours to download the data gathered and prepare the machine for its next dive.",2,correct,complete,This is a fully sufficient answer,100,100,5
1037,inq,7,why does mapping the area take so long?,text-davinci-003_zero_shot,"Mapping the area where the plane most likely disappeared could take six weeks to two months because the Bluefin-21 moves at a walking pace and will be searching an area of about 600 square miles. It takes two hours each way to get to the seafloor and back and can search for 16 hours. Once it surfaces, it requires four hours to download the data gathered and prepare the machine for its next dive.",3,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100,1
1037,inq,7,why does mapping the area take so long?,text-davinci-003_zero_shot,"Mapping the area where the plane most likely disappeared could take six weeks to two months because the Bluefin-21 moves at a walking pace and will be searching an area of about 600 square miles. It takes two hours each way to get to the seafloor and back and can search for 16 hours. Once it surfaces, it requires four hours to download the data gathered and prepare the machine for its next dive.",4,correct,complete,The answer is correct and complete.,100,100,3
1037,inq,8,how much does this robot sub cost?,davinci," The Bluefin-21 is a $4 million to $6 million piece of equipment, depending on options.",0,correct,complete,The answer properly uses sentence 9 to answer the question.,100,100,6
1037,inq,8,how much does this robot sub cost?,davinci," The Bluefin-21 is a $4 million to $6 million piece of equipment, depending on options.",1,correct,complete,This is a valid answer,100,100,5
1037,inq,8,how much does this robot sub cost?,davinci," The Bluefin-21 is a $4 million to $6 million piece of equipment, depending on options.",2,correct,complete,Sentence 9 confirms the machine response. ,100,100,7
1037,inq,8,how much does this robot sub cost?,davinci," The Bluefin-21 is a $4 million to $6 million piece of equipment, depending on options.",3,correct,complete,The answer is correct and complete.,100,100,3
1037,inq,8,how much does this robot sub cost?,davinci," The Bluefin-21 is a $4 million to $6 million piece of equipment, depending on options.",4,correct,complete,The answer is supported by sentence 9.,100,100,6
1037,inq,8,how much does this robot sub cost?,gpt4,"The Bluefin-21 robot sub costs $4 million to $6 million, depending on options.",0,correct,complete,"This is a valid answer, given the text",100,100,5
1037,inq,8,how much does this robot sub cost?,gpt4,"The Bluefin-21 robot sub costs $4 million to $6 million, depending on options.",1,correct,complete,The machine response is confirmed in sentence 9.,100,100,7
1037,inq,8,how much does this robot sub cost?,gpt4,"The Bluefin-21 robot sub costs $4 million to $6 million, depending on options.",2,correct,complete,The answer is correct and complete.,100,100,3
1037,inq,8,how much does this robot sub cost?,gpt4,"The Bluefin-21 robot sub costs $4 million to $6 million, depending on options.",3,correct,complete,The answer is drawn from sentence 9.,100,100,6
1037,inq,8,how much does this robot sub cost?,gpt4,"The Bluefin-21 robot sub costs $4 million to $6 million, depending on options.",4,correct,complete,This is a valid answer,100,100,5
1037,inq,8,how much does this robot sub cost?,text-davinci-003_few_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",0,correct,complete,The question is answered sufficiently,100,100,5
1037,inq,8,how much does this robot sub cost?,text-davinci-003_few_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",1,correct,complete,Question is answered sufficiently,100,100,5
1037,inq,8,how much does this robot sub cost?,text-davinci-003_few_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",2,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document. ,100,100,1
1037,inq,8,how much does this robot sub cost?,text-davinci-003_few_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",3,irrelevant,complete,Only the first section of sentence 9 is needed to answer the question. The portion about the 24 hour cycle is not relevant as it does not speak to the sub's cost.,50,50,6
1037,inq,8,how much does this robot sub cost?,text-davinci-003_few_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",4,correct,complete,The answer explains what the Bluefin-21 costs.,100,100,3
1037,inq,8,how much does this robot sub cost?,text-davinci-003_zero_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",0,correct,complete,"The answer could have been reworded to directly address the question, but it contains the necessary information",90,90,5
1037,inq,8,how much does this robot sub cost?,text-davinci-003_zero_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",1,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100,1
1037,inq,8,how much does this robot sub cost?,text-davinci-003_zero_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",2,correct,complete,The answer regarding the cost of the Bluefin-21 is correct.,100,100,3
1037,inq,8,how much does this robot sub cost?,text-davinci-003_zero_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",3,correct,complete,This is a valid answer,100,100,5
1037,inq,8,how much does this robot sub cost?,text-davinci-003_zero_shot,"The Bluefin-21 - which costs $4 million to $6 million, depending on options - operates on a 24-hour cycle.",4,correct,complete,The answer is correct and complete.,100,100,3
1037,inq,9,why would sonar arrays be used?,davinci, The Bluefin-21 is a side-scanning sonar vehicle. It is not a submersible vehicle. It is a vehicle that is capable of operating at a depth of 2.8 miles. It is not capable of operating at a depth of 2.8 miles and at the same time be able to look at the side of the vehicle.,0,irrelevant,missing_all,"The info in the answer is not relevant as it does not give the reason why sonar would be used in this situation. The answer comes from sentence 12, which notes that it will yield a 3-D map of the seafloor and sentence 13 which notes the possibility of noteworthy items then being detected.",0,0,6
