articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid,split
50,inq,4,why would it be stronger in la?,text-davinci-003_zero_shot,"The research team reported that Los Angeles is particularly vulnerable to a large quake along the southern San Andreas Fault because the city sits atop a soft sedimentary basin. This soft ground amplifies the seismic waves from the quake, making the shaking in Los Angeles three times stronger than in surrounding areas.",4,correct,complete,The answer is correct and complete.,100,100.0,3,train
50,inq,5,how do they simulate the earthquake with the waves?,davinci,The waves are not simulated. They are real. The waves are created by the wind and the waves are recorded by the seismometers. The seismometers are placed on the ground. The waves are recorded by the seismometers. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The,0,irrelevant,missing_all,"The answer was completely missed, and the answer becomes incoherent",Score: 0,0.0,5,train
50,inq,5,how do they simulate the earthquake with the waves?,davinci,The waves are not simulated. They are real. The waves are created by the wind and the waves are recorded by the seismometers. The seismometers are placed on the ground. The waves are recorded by the seismometers. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The,1,irrelevant,missing_all,The answer does not explain how virtual earthquakes are simulated.,Score: 0,0.0,3,train
50,inq,5,how do they simulate the earthquake with the waves?,davinci,The waves are not simulated. They are real. The waves are created by the wind and the waves are recorded by the seismometers. The seismometers are placed on the ground. The waves are recorded by the seismometers. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The,2,irrelevant,complete,"The response is incorrect and unsupported by the passage. The correct answer is stated in sentences 7,8,9,12,13,14,15 and16 .",Score: 0,0.0,1,train
50,inq,5,how do they simulate the earthquake with the waves?,davinci,The waves are not simulated. They are real. The waves are created by the wind and the waves are recorded by the seismometers. The seismometers are placed on the ground. The waves are recorded by the seismometers. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The,3,correct,missing_major,The rambling answer at least includes some information from the text (but not all that is needed),Score: 30,30.0,5,train
50,inq,5,how do they simulate the earthquake with the waves?,davinci,The waves are not simulated. They are real. The waves are created by the wind and the waves are recorded by the seismometers. The seismometers are placed on the ground. The waves are recorded by the seismometers. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The seismometers are placed on the ground. The,4,irrelevant,missing_all,The answer does not explain how virtual earthquakes are simulated.,Score: 0,0.0,3,train
50,inq,5,how do they simulate the earthquake with the waves?,gpt4,"Scientists at Stanford University and MIT have figured out a way to use ocean waves to simulate the ground motion that occurs in real earthquakes by studying the weak seismic waves produced by ocean waves. These weak seismic waves move through the same earth that stronger earthquake waves move through, and scientists have been getting better at isolating and studying the ambient waves' movement underground.",0,correct,complete,This is a valid and sufficient answer,100,100.0,5,train
50,inq,5,how do they simulate the earthquake with the waves?,gpt4,"Scientists at Stanford University and MIT have figured out a way to use ocean waves to simulate the ground motion that occurs in real earthquakes by studying the weak seismic waves produced by ocean waves. These weak seismic waves move through the same earth that stronger earthquake waves move through, and scientists have been getting better at isolating and studying the ambient waves' movement underground.",1,correct,complete,The answer is correct and complete.,100,100.0,3,train
50,inq,5,how do they simulate the earthquake with the waves?,gpt4,"Scientists at Stanford University and MIT have figured out a way to use ocean waves to simulate the ground motion that occurs in real earthquakes by studying the weak seismic waves produced by ocean waves. These weak seismic waves move through the same earth that stronger earthquake waves move through, and scientists have been getting better at isolating and studying the ambient waves' movement underground.",2,correct,complete,The machine response is evident in the document. ,100,100.0,7,train
50,inq,5,how do they simulate the earthquake with the waves?,gpt4,"Scientists at Stanford University and MIT have figured out a way to use ocean waves to simulate the ground motion that occurs in real earthquakes by studying the weak seismic waves produced by ocean waves. These weak seismic waves move through the same earth that stronger earthquake waves move through, and scientists have been getting better at isolating and studying the ambient waves' movement underground.",3,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100.0,1,train
